source,redirected
"https://www-stage.pluralsight.com/cloud-guru/courses/google-kubernetes-engine-deep-dive","https://www-stage.pluralsight.com/courses/architecting-google-kubernetes-engine-foundations-9"
"https://www-stage.pluralsight.com/cloud-guru/courses/google-professional-cloud-devops-engineer-certification-course-gcp-devops-engineer-track-part-5","https://www-stage.pluralsight.com/paths/devops-engineer-sre"
"https://www-stage.pluralsight.com/cloud-guru/courses/google-professional-cloud-devops-engineer-certification-path-introduction-gcp-devops-engineer-track-part-1","https://www-stage.pluralsight.com/paths/devops-engineer-sre"
"https://www-stage.pluralsight.com/cloud-guru/courses/hands-on-iot-on-gcp","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/hands-on-security-for-gcp-developers","https://www-stage.pluralsight.com/courses/managing-security-google-cloud-7"
"https://www-stage.pluralsight.com/cloud-guru/courses/hands-on-with-dataflow","https://www-stage.pluralsight.com/courses/serverless-data-processing-dataflow-foundations"
"https://www-stage.pluralsight.com/cloud-guru/courses/hands-on-with-google-cloud-functions","https://www-stage.pluralsight.com/courses/networking-google-cloud-hands--practice"
"https://www-stage.pluralsight.com/cloud-guru/courses/infrastructure-as-code-on-gcp-with-deployment-manager","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/intro-to-gcp-for-aws-admins","https://www-stage.pluralsight.com/paths/google-cloud-infrastructure-for-aws-professionals"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-big-data-analytics-on-gcp","https://www-stage.pluralsight.com/courses/google-cloud-big-data-machine-learning-fundamentals-6"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-devsecops-on-google-cloud","https://www-stage.pluralsight.com/courses/introduction-to-devsecops-for-cloud"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-google-cloud","https://www-stage.pluralsight.com/courses/digital-transformation-google-cloud"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-google-cloud-security","https://www-stage.pluralsight.com/courses/understanding-google-cloud-security-operations-5"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-google-cloud-vmware-cloud-engine","https://www-stage.pluralsight.com/courses/digital-transformation-google-cloud"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-migrating-databases-and-virtual-machines-to-google-cloud-platform","https://www-stage.pluralsight.com/courses/enterprise-database-migration-3"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-serverless-on-google-cloud","https://www-stage.pluralsight.com/courses/developing-applications-cloud-run-functions-google-cloud"
"https://www-stage.pluralsight.com/cloud-guru/courses/launching-and-updating-a-website-using-cloud-run","https://www-stage.pluralsight.com/courses/application-development-cloud-run"
"https://www-stage.pluralsight.com/cloud-guru/courses/learn-google-cloud-by-doing","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/monitoring-managing-and-maximizing-google-cloud-operations-gcp-devops-engineer-track-part-4","https://www-stage.pluralsight.com/paths/devops-engineer-sre"
"https://www-stage.pluralsight.com/cloud-guru/courses/overview-of-google-cloud","https://www-stage.pluralsight.com/courses/digital-transformation-google-cloud"
"https://www-stage.pluralsight.com/cloud-guru/courses/running-linux-servers-on-google-cloud","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/workflow-orchestration-with-google-cloud-composer","https://www-stage.pluralsight.com/browse?categories=course"
