source,redirected
"https://www-stage.pluralsight.com/cloud-guru/courses/how-to-properly-secure-an-s3-bucket","https://www-stage.pluralsight.com/courses/how-to-properly-secure-an-s3-bucket"
"https://www-stage.pluralsight.com/cloud-guru/courses/cloud-migration-fundamentals","https://www-stage.pluralsight.com/courses/cloud-migration-fundamentals"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-linux-virtualization-from-the-command-line","https://www-stage.pluralsight.com/courses/introduction-to-linux-virtualization-from-the-command-line"
"https://www-stage.pluralsight.com/cloud-guru/courses/glusterfs-deep-dive","https://www-stage.pluralsight.com/courses/glusterfs-deep-dive"
"https://www-stage.pluralsight.com/cloud-guru/courses/hands-on-network-troubleshooting-with-azure-infrastructure-as-a-service-iaas-an-escape-room-adventure","https://www-stage.pluralsight.com/courses/hands-on-network-troubleshooting-with-azure-infrastructure-as-a-service-iaas-an-escape-room-adventure"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-optimizing-data-storage-in-aws","https://www-stage.pluralsight.com/courses/introduction-to-optimizing-data-storage-in-aws"
"https://www-stage.pluralsight.com/cloud-guru/courses/horizontal-pod-autoscaling-in-kubernetes","https://www-stage.pluralsight.com/courses/horizontal-pod-autoscaling-in-kubernetes"
"https://www-stage.pluralsight.com/cloud-guru/courses/cost-control-on-azure","https://www-stage.pluralsight.com/courses/cost-control-on-azure"
"https://www-stage.pluralsight.com/cloud-guru/courses/a-cloud-gurus-elastic-certified-engineer-exam-preparation-course","https://www-stage.pluralsight.com/courses/a-cloud-gurus-elastic-certified-engineer-exam-preparation-course"
"https://www-stage.pluralsight.com/cloud-guru/courses/s3-masterclass","https://www-stage.pluralsight.com/courses/s3-masterclass"
"https://www-stage.pluralsight.com/cloud-guru/courses/splunk-deep-dive","https://www-stage.pluralsight.com/courses/splunk-deep-dive"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-governance-and-compliance-on-aws","https://www-stage.pluralsight.com/courses/introduction-to-governance-and-compliance-on-aws"
"https://www-stage.pluralsight.com/cloud-guru/courses/expanding-your-js-skills-with-angular","https://www-stage.pluralsight.com/courses/expanding-your-js-skills-with-angular"
"https://www-stage.pluralsight.com/cloud-guru/courses/linux-system-startup","https://www-stage.pluralsight.com/courses/linux-system-startup"
"https://www-stage.pluralsight.com/cloud-guru/courses/deploying-and-managing-vms-in-microsoft-azure","https://www-stage.pluralsight.com/courses/deploying-and-managing-vms-in-microsoft-azure"
"https://www-stage.pluralsight.com/cloud-guru/courses/aws-essentials","https://www-stage.pluralsight.com/courses/aws-essentials"
"https://www-stage.pluralsight.com/cloud-guru/courses/server-hardening-fundamentals","https://www-stage.pluralsight.com/courses/server-hardening-fundamentals"
"https://www-stage.pluralsight.com/cloud-guru/courses/move-an-application-to-the-cloud-with-aws","https://www-stage.pluralsight.com/courses/move-an-application-to-the-cloud-with-aws"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-terraform-cloud","https://www-stage.pluralsight.com/courses/introduction-to-terraform-cloud"
"https://www-stage.pluralsight.com/cloud-guru/courses/overview-of-aws","https://www-stage.pluralsight.com/courses/overview-of-aws"
"https://www-stage.pluralsight.com/cloud-guru/courses/jenkins-pipelines","https://www-stage.pluralsight.com/courses/jenkins-pipelines"
"https://www-stage.pluralsight.com/cloud-guru/courses/aws-security-essentials","https://www-stage.pluralsight.com/courses/aws-security-essentials"
"https://www-stage.pluralsight.com/cloud-guru/courses/amazon-quicksight-deep-dive","https://www-stage.pluralsight.com/courses/amazon-quicksight-deep-dive"
"https://www-stage.pluralsight.com/cloud-guru/courses/managing-azure-sql-database-for-the-sql-server-dba","https://www-stage.pluralsight.com/courses/managing-azure-sql-database-for-the-sql-server-dba"
"https://www-stage.pluralsight.com/cloud-guru/courses/machine-learning-for-absolute-beginners","https://www-stage.pluralsight.com/courses/machine-learning-for-absolute-beginners"
"https://www-stage.pluralsight.com/cloud-guru/courses/text-editing-with-vim","https://www-stage.pluralsight.com/courses/text-editing-with-vim"
"https://www-stage.pluralsight.com/cloud-guru/courses/linux-foundation-certified-engineer","https://www-stage.pluralsight.com/courses/linux-foundation-certified-engineer"
"https://www-stage.pluralsight.com/cloud-guru/courses/how-to-secure-azure-ai-services","https://www-stage.pluralsight.com/courses/how-to-secure-azure-ai-services"
"https://www-stage.pluralsight.com/cloud-guru/courses/minikube-in-the-cloud-on-ubuntu","https://www-stage.pluralsight.com/courses/minikube-in-the-cloud-on-ubuntu"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-vmware-cloudhealth","https://www-stage.pluralsight.com/courses/introduction-to-vmware-cloudhealth"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-amazon-eventbridge","https://www-stage.pluralsight.com/courses/introduction-to-amazon-eventbridge"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-azure-devops","https://www-stage.pluralsight.com/courses/introduction-to-azure-devops"
"https://www-stage.pluralsight.com/cloud-guru/courses/automating-threat-response-with-microsoft-sentinel","https://www-stage.pluralsight.com/courses/automating-threat-response-with-microsoft-sentinel"
